#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2023-08-07 11:59:56 EDT     (vaww02)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 02087324 CRABTREE CREEK AT US 1 AT RALEIGH, NC
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd
USGS	02087324	19	1991-07-29 13:10:00	EDT	Yes	TLM/JRE	USGS	1.70	163	Good	-0.04	0.50	Clear	NONE
USGS	02087324	20	1991-08-20 15:12:00	EDT	Yes	TLM	USGS	0.46	29.6	Good	-0.01	0.30	Clear	NONE
USGS	02087324	21	1991-09-24 09:32:00	EDT	Yes	TLM	USGS	0.24	34.4	Good	0.01	0.30	Clear	NONE
USGS	02087324	22	1991-10-07 10:21:00	EDT	Yes	TLM	USGS	0.51	33.9	Good	0.00	0.30	Clear	NONE
USGS	02087324	23	1991-12-02 08:13:00	EST	Yes	TLM	USGS	0.33	20.4	Good	0.01	0.80	Clear	NONE
USGS	02087324	24	1992-02-19 10:13:00	EST	Yes	TLM/MAP	USGS	1.23	85.8	Good	-0.02	0.60	Clear	NONE
USGS	02087324	25	1992-03-26 16:02:00	EST	Yes	TLM	USGS	1.80	162	Good	0.10	0.50	Clear	NONE
USGS	02087324	26	1992-06-16 10:44:00	EDT	Yes	AJP/MLL	USGS	5.80	848	Fair	-0.23	0.70	Clear	NONE
USGS	02087324	27	1992-06-16 14:50:00	EDT	Yes	AJP/MLL	USGS	4.93	700	Fair	-0.15	0.50	Clear	NONE
USGS	02087324	28	1992-07-22 07:53:00	EDT	Yes	TLM	USGS	0.74	38.9	Good	0.00	0.40	Clear	NONE
USGS	02087324	29	1992-08-13 07:39:00	EDT	Yes	BAA/MLL	USGS	3.16	335	Good	0.10	1.00		NONE
USGS	02087324	30	1992-10-01 14:24:00	EDT	Yes	TLM	USGS	0.80	15.6	Good	-0.01	0.50	Clear	NONE
USGS	02087324	31	1992-11-23 13:47:00	EST	Yes	WSC/BAB	USGS	1.50	91.4	Fair	-0.01	1.20	Clear	NONE
USGS	02087324	32	1993-03-08 13:55:00	EST	Yes	RJA/BAB	USGS	3.31	360	Good	-0.08	2.40		NONE
USGS	02087324	33	1993-06-03 15:00:00	EDT	Yes	RRM/BAB	USGS	0.95	53.6	Unspecified	-0.04	3.00		NONE
USGS	02087324	35	1993-07-07 11:59:00	EDT	Yes	RJB/RRM	USGS	0.43	12.4	Good	0.00	4.00		NONE
USGS	02087324	36	1993-07-07 11:59:00	EDT	Yes	RJB/BAB	USGS	0.43	12.4	Good	0.00	4.00		NONE
USGS	02087324	34	1993-07-07 12:00:00	EDT	Yes	BAB/RRM	USGS	0.43	12.7	Good	0.00	4.00		NONE
USGS	02087324	37	1993-07-07 12:00:00	EDT	Yes	BAB/RRM	USGS	0.43	13.1	Good				NONE
USGS	02087324	38	1993-07-07 12:01:00	EDT	Yes	RRM/BAB	USGS	0.43	12.7	Good	0.00	1.00		NONE
USGS	02087324	39	1993-07-07 12:01:00	EDT	Yes	RRM/BAB	USGS	0.43	13.2	Good	0.00	1.00		NONE
USGS	02087324	40	1993-08-06 13:20:00	EDT	Yes	BAB	USGS	1.12	69.0	Fair	-0.05	1.10	DebrisLight	NONE
USGS	02087324	41	1993-08-06 14:33:00	EDT	Yes	BAB	USGS	1.08	68.0	Fair	0.03	0.70	DebrisLight	NONE
USGS	02087324	42	1993-08-18 12:43:00	EDT	Yes	BAB	USGS	0.66	24.2	Poor	0.02	1.00	DebrisLight	NONE
USGS	02087324	43	1993-08-18 14:03:00	EDT	Yes	BAB	USGS	0.64	25.7	Poor	-0.01	1.00	DebrisLight	NONE
USGS	02087324	44	1993-08-24 13:27:00	EDT	Yes	BAB	USGS	0.36	11.5	Fair	0.00	0.80	DebrisLight	NONE
USGS	02087324	45	1993-08-24 14:24:00	EDT	Yes	BAB	USGS	0.37	11.9	Fair			DebrisLight	NONE
USGS	02087324	46	1993-10-01 14:08:00	EDT	Yes	BAB	USGS	0.40	11.1	Unspecified	0.00	1.20	Clear	NONE
USGS	02087324	47	1993-11-01 13:45:00	EST	Yes	BAB	USGS	1.11	59.4	Fair	0.03	1.80	Unspecifed	NONE
USGS	02087324	48	1993-11-08 15:12:00	EST	Yes	RRM	USGS	0.95	47.1	Unspecified	0.04	2.50	Unspecifed	NONE
USGS	02087324	49	1993-11-08 15:12:00	EST	Yes	BAB	USGS	0.95	51.5	Unspecified	-0.02	1.60	Unspecifed	NONE
USGS	02087324	50	1993-12-13 15:17:00	EST	Yes	BAB	USGS	1.05	55.7	Fair	0.01	1.20	Unspecifed	NONE
USGS	02087324	51	1994-01-12 14:48:00	EST	Yes	BAB	USGS	2.25	183	Unspecified	0.10	2.20	Unspecifed	NONE
USGS	02087324	52	1994-02-08 11:23:00	EST	Yes	BAB	USGS	1.38	97.2	Fair	-0.02	1.30	Unspecifed	NONE
USGS	02087324	53	1994-03-08 15:15:00	EST	Yes	BAB	USGS	1.98	169	Fair	0.01	1.40	Unspecifed	NONE
USGS	02087324	54	1994-03-30 10:08:00	EST	Yes	BAB	USGS	4.30	476	Good	-0.90	1.50	Clear	NONE
USGS	02087324	55	1994-05-27 08:58:00	EDT	Yes	AJP	USGS	1.04	68.2	Good	-0.03	1.00	Clear	NONE
USGS	02087324	56	1994-06-28 11:50:00	EDT	Yes	RLT	USGS	0.41	19.8	Fair	0.00	0.50	DebrisLight	NONE
USGS	02087324	57	1994-07-29 09:00:00	EDT	Yes	RLT	USGS	1.28	92.4	Fair			Clear	NONE
USGS	02087324	58	1995-02-03 09:50:00	EST	Yes	GDC	USGS	1.13	74.0	Fair	-0.01	1.50	Clear	NONE
USGS	02087324	59	1995-04-17 06:30:00	EDT	Yes	GDC	USGS	0.98	66.4	Good	0.02	1.00		NONE
USGS	02087324	60	1995-07-28 07:18:00	EDT	Yes	GDC	USGS	0.27	12.5	Fair	0.00	1.30	DebrisModerate	NONE
USGS	02087324	61	1995-09-13 13:57:00	EDT	Yes	GDC	USGS	0.36	12.9	Fair	-0.01	0.80	DebrisModerate	NONE
USGS	02087324	62	1995-10-04 09:45:00	EDT	Yes	DGS/BAA	USGS	10.83	2460	Fair	-0.12	0.40		NONE
USGS	02087324	63	1995-10-17 11:05:00	EDT	Yes	GDC	USGS	1.46	114	Fair	-0.02	1.20	Clear	NONE
USGS	02087324	64	1995-12-05 12:30:00	EST	Yes	GDC/FRK	USGS	0.70	44.2	Fair	0.00	0.50	Clear	NONE
USGS	02087324	65	1996-01-18 11:30:00	EST	Yes	GDC/SDE	USGS	3.10	429	Good	-0.01	1.50	Clear	NONE
USGS	02087324	66	1996-03-21 12:45:00	EST	Yes	SDE	USGS	1.56	153	Fair	0.00	1.00	Clear	NONE
USGS	02087324	67	1996-04-24 07:52:00	EDT	Yes	SDE	USGS	0.75	58.8	Fair	0.00	1.50	DebrisLight	NONE
USGS	02087324	68	1996-04-30 09:23:00	EDT	Yes	GDC/SDE	USGS	7.52	1110	Fair	-0.26	1.30	Clear	NONE
USGS	02087324	69	1996-04-30 13:00:00	EDT	Yes	SDE/GDC	USGS	7.02	1090	Fair	-0.04	0.50	Clear	NONE
USGS	02087324	70	1996-05-07 12:44:00	EDT	Yes	SDE	USGS	1.40	116	Good	0.00	2.50	Clear	NONE
USGS	02087324	71	1996-05-22 13:45:00	EDT	Yes	SDE	USGS	0.73	51.4	Fair	0.00	1.10	Clear	NONE
USGS	02087324	72	1996-06-13 08:00:00	EDT	Yes	SDE	USGS	1.64	155	Fair	-0.04	1.00	Clear	NONE
USGS	02087324	73	1996-07-09 09:45:00	EDT	Yes	SDE	USGS	1.19	106	Fair	0.00	0.90	Clear	NONE
USGS	02087324	74	1996-07-24 14:15:00	EDT	Yes	SDE	USGS	0.58	40.2	Fair	0.00	0.80	DebrisLight	NONE
USGS	02087324	75	1996-08-28 09:10:00	EDT	Yes	SDE	USGS	1.01	80.0	Fair	-0.02	0.60	DebrisLight	NONE
USGS	02087324	76	1996-09-06 11:49:00	EDT	Yes	GDC/DAW	USGS	18.10	10800	Fair	0.10	1.50	Unspecifed	NONE
USGS	02087324	77	1996-10-04 12:42:00	EDT	Yes	SDE	USGS	1.67	87.3	Fair	-0.04	1.60	Clear	NONE
USGS	02087324	78	1996-10-08 11:14:00	EDT	Yes	BCR/SDE	USGS	11.36	2370	Good	0.08	0.50	Unspecifed	NONE
USGS	02087324	79	1996-10-08 12:20:00	EDT	Yes	DGS/SDE	USGS	11.55	2410	Good	0.12	0.60	Unspecifed	NONE
USGS	02087324	80	1996-10-17 10:10:00	EDT	Yes	SDE	USGS	1.44	67.9	Fair	0.00	1.50	Clear	NONE
USGS	02087324	81	1996-11-21 07:38:00	EST	Yes	SDE	USGS	1.32	59.4	Fair	0.00	0.90	Clear	NONE
USGS	02087324	82	1997-01-09 14:07:00	EST	Yes	SDE	USGS	5.90	666	Fair	0.03	1.00	DebrisLight	NONE
USGS	02087324	83	1997-02-14 10:00:00	EST	Yes	FRK/SDE	USGS	5.62	696	Fair	-0.07	1.00	Clear	NONE
USGS	02087324	84	1997-02-21 07:28:00	EST	Yes	SDE	USGS	2.33	164	Fair	0.00	0.80	Clear	NONE
USGS	02087324	85	1997-04-17 10:07:00	EDT	Yes	SDE	USGS	1.02	47.7	Fair	-0.01	0.60	DebrisLight	NONE
USGS	02087324	86	1997-04-24 11:06:00	EDT	Yes	BAA	USGS	4.18	424	Fair	-0.08	1.10	Clear	NONE
USGS	02087324	87	1997-04-29 13:00:00	EDT	Yes	SDE	USGS	10.03	1780	Fair	-0.08	0.50	Clear	NONE
USGS	02087324	88	1997-05-14 12:42:00	EDT	Yes	SDE	USGS	1.24	54.8	Fair	0.00	0.50	Clear	NONE
USGS	02087324	89	1997-06-03 09:27:00	EDT	Yes	BAA	USGS	7.22	980	Poor	-1.38	2.00	Clear	NONE
USGS	02087324	90	1997-06-27 13:48:00	EDT	Yes	SDE	USGS	1.27	58.1	Fair	-0.02	0.60	Clear	NONE
USGS	02087324	91	1997-07-24 15:06:00	EDT	Yes	BAA/DAW	USGS	13.20	3270	Unspecified	0.04	1.00		NONE
USGS	02087324	92	1997-08-20 15:07:00	EDT	Yes	SDE	USGS	0.85	7.75	Fair	0.00	0.50	Clear	NONE
USGS	02087324	93	1997-10-22 07:56:00	EDT	Yes	SDE/TDF	USGS	1.66	83.6	Fair	0.00	1.00	Clear	NONE
USGS	02087324	94	1997-12-17 11:36:00	EST	Yes	JMT	USGS	1.07	36.4	Good	0.00	0.90		NONE
USGS	02087324	95	1998-02-03 08:50:00	EST	Yes	JMT	USGS	2.29	184	Good	-0.01	0.80		NONE
USGS	02087324	96	1998-03-30 08:25:00	EST	Yes	BAA	USGS	1.83	124	Fair	-0.01	1.00		NONE
USGS	02087324	97	1998-05-20 11:29:00	EDT	Yes	BAA	USGS	1.09	39.8	Fair	0.00	1.00		NONE
USGS	02087324	98	1998-06-26 08:53:00	EDT	Yes	BAA	USGS	0.46	27.2	Fair	0.00	1.00		NONE
USGS	02087324	99	1998-08-13 10:21:00	EDT	Yes	BAA	USGS	0.64	47.8	Fair	0.00	1.00	DebrisModerate	NONE
USGS	02087324	101	1998-10-02 09:06:00	EDT	Yes	BAA	USGS	0.20	18.6	Poor	0.01	1.00	Clear	NONE
USGS	02087324	100	1998-10-02 10:00:00	EDT	Yes	BAA	USGS	0.21	18.2	Poor	-0.01	1.50	Clear	NONE
USGS	02087324	102	1998-10-28 09:00:00	EST	Yes	PSS	USGS	0.12	16.8	Poor	0.00	2.00	Clear	NONE
USGS	02087324	103	1998-10-28 10:00:00	EST	Yes	PSS	USGS	0.12	17.2	Unspecified	0.00	1.00	Clear	NONE
USGS	02087324	104	1998-11-23 10:50:00	EST	Yes	PSS	USGS	0.43	28.1	Poor	0.00	2.00	Clear	NONE
USGS	02087324	105	1999-02-01 09:30:00	EST	Yes	PSS	USGS	0.79	77.7	Poor	0.01	2.00	Clear	NONE
USGS	02087324	106	1999-02-01 13:15:00	EST	Yes	PSS	USGS	0.77	75.4	Poor	0.02	1.50	Clear	NONE
USGS	02087324	107	1999-03-04 14:00:00	EST	Yes	PSS	USGS	0.78	93.3	Good	0.03	1.50	Clear	NONE
USGS	02087324	108	1999-04-07 11:15:00	EDT	Yes	PSS	USGS	0.74	97.9	Good	0.00	1.30	Clear	NONE
USGS	02087324	109	1999-05-19 13:30:00	EDT	Yes	CTH	USGS	0.20	30.0	Fair	0.00	1.50	Clear	NONE
USGS	02087324	110	1999-06-09 08:00:00	EDT	Yes	CTH	USGS	0.07	19.2	Fair	0.03	1.30	Clear	NONE
USGS	02087324	111	1999-06-29 17:18:00	EDT	Yes	CTH	USGS	0.05	18.8	Fair	0.00	1.30	Clear	NONE
USGS	02087324	112	1999-08-04 08:25:00	EDT	Yes	CTH	USGS	0.04	9.56	Fair	-0.01	1.00	Clear	NONE
USGS	02087324	113	1999-08-18 13:20:00	EDT	Yes	PSS	USGS	1.03	32.8	Unspecified	0.00	1.00		NONE
USGS	02087324	114	1999-08-24 14:55:00	EDT	Yes	CTH	USGS	0.99	23.6	Fair	0.00	1.00	Clear	NONE
USGS	02087324	115	1999-09-16 18:05:00	EDT	Yes	MDP/CDF	USGS	15.58	6410	Fair	-0.14	0.60	Clear	NONE
USGS	02087324	116	1999-10-13 14:12:00	EDT	Yes	DMH/JMT	USGS	1.56	60.7	Fair	-0.01	0.70		NONE
USGS	02087324	117	1999-12-09 12:54:00	EST	Yes	DMH/BCR	USGS	1.40	47.2	Fair	0.00	0.90	Clear	NONE
USGS	02087324	118	2000-01-19 12:08:00	EST	Yes	DMH	USGS	1.79	86.1	Good	0.00	0.60	Unspecifed	NONE
USGS	02087324	119	2000-02-14 13:00:00	EST	Yes	DMH	USGS	4.27	545	Fair	-0.01	1.30	Unspecifed	NONE
USGS	02087324	120	2000-02-23 10:23:00	EST	Yes	DMH	USGS	2.11	118	Fair	-0.02	0.80	Clear	NONE
USGS	02087324	121	2000-03-21 10:15:00	EST	Yes	DMH	USGS	3.13	246	Fair	-0.06	0.80	Clear	NONE
USGS	02087324	122	2000-04-20 13:19:00	EDT	Yes	DMH	USGS	2.53	168	Fair	-0.02	0.70	Clear	NONE
USGS	02087324	123	2000-06-01 15:45:00	EDT	Yes	DMH	USGS	1.00	30.0	Good	0.00	0.50	DebrisModerate	NONE
USGS	02087324	124	2000-07-05 10:18:00	EDT	Yes	DMH	USGS	0.89	23.0	Fair	0.00	0.70	Clear	NONE
USGS	02087324	125	2000-08-02 10:00:00	EDT	Yes	DMH	USGS	9.43	1760	Good	-0.50	1.00	Unspecifed	NONE
USGS	02087324	126	2000-08-24 09:28:00	EDT	Yes	DMH	USGS	0.95	25.2	Good	0.00	1.00	Clear	NONE
USGS	02087324	127	2000-10-02 13:15:00	EDT	Yes	GDC	USGS	1.52	61.2	Good	-0.02	0.50	Clear	NONE
USGS	02087324	128	2000-11-28 13:20:00	EST	Yes	GDC	USGS	1.89	89.8	Good	-0.03	0.80	Clear	NONE
USGS	02087324	129	2001-01-16 11:50:00	EST	Yes	GDC	USGS	1.16	30.6	Fair	0.00	0.50	Clear	NONE
USGS	02087324	130	2001-03-19 09:55:00	EST	Yes	TLM	USGS	1.52	76.0	Good	0.00	0.40	Clear	NONE
USGS	02087324	131	2001-05-02 15:00:00	EDT	Yes	GDC	USGS	1.17	39.7	Fair	0.01	0.50	Clear	NONE
USGS	02087324	132	2001-06-27 10:02:00	EDT	Yes	TLM	USGS	1.92	119	Good	-0.05	0.40	Clear	NONE
USGS	02087324	133	2001-07-27 11:07:00	EDT	Yes	GDC	USGS	7.67	1580	Poor	-0.08	0.30	Clear	NONE
USGS	02087324	134	2001-10-11 13:12:00	EDT	Yes	GDC/MCC	USGS	0.79	18.3	Fair	0.00	0.60	Clear	NONE
USGS	02087324	135	2001-12-03 14:35:00	EST	Yes	GDC	USGS	0.83	20.4	Fair	0.02	0.50	Clear	NONE
USGS	02087324	136	2002-02-01 09:30:00	EST	Yes	GDC/GLM	USGS	1.58	82.4	Fair	0.01	0.50	Clear	NONE
USGS	02087324	137	2002-04-12 13:00:00	EDT	Yes	GDC	USGS	1.55	85.0	Fair	0.02	0.50	Clear	NONE
USGS	02087324	138	2002-06-13 10:54:00	EDT	Yes	GLM	USGS	0.55	9.22	Fair	0.01	0.70	Clear	NONE
USGS	02087324	139	2002-08-06 08:30:00	EDT	Yes	GDC	USGS	0.71	17.6	Fair	0.00	0.50	Clear	NONE
USGS	02087324	140	2002-09-04 13:13:00	EDT	Yes	GDC	USGS	1.85	115	Good	-0.01	0.50	Clear	NONE
USGS	02087324	141	2002-10-01 13:45:00	EDT	Yes	GDC/JKH	USGS	0.77	24.0	Fair	-0.01	0.50	Clear	NONE
USGS	02087324	142	2002-11-19 09:15:00	EST	Yes	GDC	USGS	3.39	378	Fair	-0.04	0.80	Unspecifed	NONE
USGS	02087324	143	2003-01-14 13:15:00	EST	Yes	GDC	USGS	1.24	65.9	Good	0.00	0.50	Clear	NONE
USGS	02087324	144	2003-03-18 10:30:00	EST	Yes	BAA	USGS	2.89	289	Fair	-0.03	0.80	Unspecifed	NONE
USGS	02087324	145	2003-04-09 10:15:00	EDT	Yes	GDC	USGS	9.05	2120	Fair	0.03	0.80	Clear	NONE
USGS	02087324	146	2003-04-10 10:30:00	EDT	Yes	GDC	USGS	9.81	2320	Fair	0.09	1.00	Clear	NONE
USGS	02087324	147	2003-05-20 13:00:00	EDT	Yes	GDC	USGS	1.58	92.0	Fair	-0.02	0.60	Clear	NONE
USGS	02087324	148	2003-07-28 13:48:00	EDT	Yes	GDC	USGS	1.00	47.5	Fair	0.00	0.30	Clear	NONE
USGS	02087324	149	2003-08-08 14:45:00	EDT	Yes	JIM/JMF	USGS	10.67	2100	Poor	-0.82	0.90	DebrisModerate	NONE
USGS	02087324	150	2003-11-07 09:22:00	EST	Yes	JKH/WMC	USGS	1.81	106	Unspecified	-0.02	0.50		NONE
USGS	02087324	151	2003-11-24 10:00:00	EST	Yes	GLM	USGS	1.59	73.7	Fair	-0.01	0.70	Clear	NONE
USGS	02087324	152	2004-02-03 10:26:00	EST	Yes	JKH	USGS	4.04	431	Poor	-0.21	0.80	Clear	NONE
USGS	02087324	153	2004-03-09 14:20:00	EST	Yes	PSS	USGS	1.47	85.9	Poor	-0.02	1.00	Clear	NONE
USGS	02087324	154	2004-05-12 09:30:00	EDT	Yes	JRE/PSS	USGS	1.07	46.6	Fair	0.01	1.00	Clear	NONE
USGS	02087324	155	2004-06-10 11:35:00	EDT	Yes	JRE/TLM	USGS	0.92	35.5	Fair	-0.02	0.50	Clear	NONE
USGS	02087324	156	2004-07-27 11:45:00	EDT	Yes	JRE	USGS	1.38	73.9	Fair	-0.03	1.30	Clear	NONE
USGS	02087324	157	2004-08-30 10:07:00	EDT	Yes	TLM/GLM	USGS	8.80	1730	Poor	-0.21	0.50	Clear	NONE
USGS	02087324	158	2004-10-01 10:27:00	EDT	Yes	GLM	USGS	1.49	84.5	Fair	0.00	0.50	Clear	NONE
USGS	02087324	159	2004-12-09 08:10:00	EST	Yes	GLM	USGS	1.23	50.1	Fair	0.01	0.60	Clear	NONE
USGS	02087324	160	2005-01-31 13:20:00	EST	Yes	BAA	USGS	2.11	145	Fair	0.00	0.90	Unspecifed	NONE
USGS	02087324	161	2005-02-24 13:47:00	EST	Yes	JPS	USGS	3.31	325	Fair	-0.24	1.40	Clear	NONE
USGS	02087324	162	2005-03-17 08:51:00	EST	Yes	BAA/JPS	USGS	6.01	985	Fair	0.06	0.50	DebrisLight	NONE
USGS	02087324	163	2005-03-17 09:30:00	EST	Yes	BAA/JPS	USGS	6.07	943	Fair	0.04	0.50	DebrisLight	NONE
USGS	02087324	164	2005-03-28 09:14:00	EST	Yes	DAW/GDC	USGS	6.56	994	Poor	-0.05	0.30	DebrisLight	NONE
USGS	02087324	165	2005-05-18 09:49:00	EDT	Yes	BAA	USGS	0.92	36.4	Fair	0.00	1.00	Clear	NONE
USGS	02087324	166	2005-06-20 08:54:00	EDT	Yes	BAA	USGS	0.71	24.2	Fair	0.00	1.00	Clear	NONE
USGS	02087324	167	2005-08-01 14:38:00	EDT	Yes	BAA	USGS	2.52	228	Fair	-0.04	1.00		NONE
USGS	02087324	168	2005-08-10 09:30:00	EDT	Yes	JPS	USGS	4.73	670	Poor	-0.06	0.80		NONE
USGS	02087324	169	2005-08-10 10:20:00	EDT	Yes	JPS	USGS	4.72	662	Poor	-0.02	0.70		NONE
USGS	02087324	170	2005-10-07 11:30:00	EDT	Yes	BAA	USGS	2.34	180	Fair	-0.03	1.30		NONE
USGS	02087324	171	2005-12-06 14:45:00	EST	Yes	SAD	USGS	4.18	524	Fair	-0.07	1.00	DebrisLight	NONE
USGS	02087324	172	2006-02-01 08:53:00	EST	Yes	SAD	USGS	1.47	81.0	Poor	0.00	1.00	DebrisModerate	NONE
USGS	02087324	173	2006-03-14 14:36:00	EST	Yes	SAD	USGS	1.12	51.8	Poor	-0.02	1.00	DebrisModerate	NONE
USGS	02087324	174	2006-04-26 09:15:00	EDT	Yes	sad	USGS	2.08	152	Fair	-0.03	0.80	DebrisLight	NONE
USGS	02087324	175	2006-06-08 15:18:00	EDT	Yes	sad	USGS	1.01	39.3	Fair	-0.01	1.00	DebrisLight	NONE
USGS	02087324	176	2006-07-18 08:10:00	EDT	Yes	sad	USGS	0.81	28.3	Fair	0.00	0.80	DebrisLight	NONE
USGS	02087324	177	2006-09-05 09:25:00	EDT	Yes	sad	USGS	6.62	1180	Poor	-0.18	0.80	DebrisLight	NONE
USGS	02087324	178	2006-10-11 16:19:00	EDT	Yes	sad	USGS	1.37	70.2	Poor	-0.01	0.80	Clear	NONE
USGS	02087324	179	2006-12-06 14:50:00	EST	Yes	sad	USGS	1.32	67.6	Poor	-0.01	1.00	Clear	NONE
USGS	02087324	180	2007-01-17 09:08:00	EST	Yes	sad	USGS	1.27	73.4	Poor	-0.01	1.00	DebrisLight	NONE
USGS	02087324	181	2007-03-08 09:15:00	EST	Yes	sad	USGS	1.35	76.8	Poor	-0.02	1.50	Clear	NONE
USGS	02087324	182	2007-05-02 10:15:00	EDT	Yes	sad	USGS	0.69	35.7	Poor	0.00	0.80	Clear	NONE
USGS	02087324	183	2007-05-02 11:30:00	EDT	Yes	sad	USGS	0.69	37.1	Poor	0.00	0.50	Clear	NONE
USGS	02087324	184	2007-06-13 11:05:00	EDT	Yes	sad/boc	USGS	0.57	28.5	Poor	0.00	1.30	Clear	NONE
USGS	02087324	185	2007-07-10 10:27:00	EDT	Yes	sad	USGS	0.24	15.9	Poor	0.00	0.80	Clear	NONE
USGS	02087324	186	2007-09-06 09:45:00	EDT	Yes	sad	USGS	0.12	10.9	Poor	0.00	1.30	Clear	NONE
USGS	02087324	187	2007-10-15 09:56:00	EDT	Yes	SAD	USGS	0.11	10.0	Poor	0.00	0.50	Clear	NONE
USGS	02087324	188	2007-12-12 14:38:00	EST	Yes	GLM	USGS	0.42	18.2	Fair	0.01	0.50	DebrisLight	NONE
USGS	02087324	189	2008-02-06 13:21:00	EST	Yes	GLM	USGS	0.98	59.6	Poor	0.00	0.50	Clear	NONE
USGS	02087324	190	2008-03-05 11:05:00	EST	Yes	GLM/BAA	USGS	6.22	1060	Poor	-0.18	0.60	Clear	NONE
USGS	02087324	191	2008-03-05 11:43:00	EST	Yes	GLM/BAA	USGS	6.03	981	Poor	-0.14	0.80	Clear	NONE
USGS	02087324	192	2008-03-05 13:35:00	EST	Yes	GLM/BAA	USGS	5.62	822	Poor	-0.13	0.50	Clear	NONE
USGS	02087324	193	2008-03-06 10:49:00	EST	Yes	GLM	USGS	4.10	544	Fair	-0.03	0.80	DebrisLight	NONE
USGS	02087324	194	2008-03-06 12:19:00	EST	Yes	GLM	USGS	4.04	523	Fair	-0.04	0.80	DebrisLight	NONE
USGS	02087324	195	2008-03-06 13:41:00	EST	Yes	GLM	USGS	3.98	508	Fair	-0.02	0.70	DebrisLight	NONE
USGS	02087324	196	2008-03-17 11:56:00	EDT	Yes	GLM/BJM	USGS	2.29	232	Good	-0.01	1.00	DebrisModerate	NONE
USGS	02087324	197	2008-04-09 09:15:00	EDT	Yes	GLM	USGS	1.85	153	Poor	-0.02	0.80	DebrisLight	NONE
USGS	02087324	198	2008-05-21 14:50:00	EDT	Yes	GLM	USGS	1.77	163	Fair	0.00	0.60	DebrisLight	NONE
