#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2023-08-07 12:00:07 EDT     (vaww02)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 02087359 WALNUT CREEK AT SUNNYBROOK DRIVE NR RALEIGH, NC
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd
USGS	02087359	19	1996-10-08 07:50:00	EDT	Yes	SDE	USGS	4.22	110	Fair	0.22	0.40	Unspecifed	NONE
USGS	02087359	20	1996-10-08 09:14:00	EDT	Yes	SDE	USGS	5.06	182	Fair	0.24	0.50	Unspecifed	NONE
USGS	02087359	21	1996-10-08 13:01:00	EDT	Yes	BCR/DGS	USGS	7.78	524	Unspecified	0.29	0.60	Unspecifed	NONE
USGS	02087359	22	1996-10-08 14:38:00	EDT	Yes	DGS/BCR	USGS	8.59	757	Unspecified	0.34	0.50	Unspecifed	NONE
USGS	02087359	23	1996-10-08 16:13:00	EDT	Yes	BCR/DGS	USGS	9.35	1090	Unspecified	0.16	0.50	Unspecifed	NONE
USGS	02087359	24	1996-10-08 17:16:00	EDT	Yes	BCR/DGS	USGS	9.54	1150	Good	0.08	0.60	Unspecifed	NONE
USGS	02087359	25	1996-11-21 13:28:00	EST	Yes	SDE	USGS	2.24	14.3	Fair	0.00	0.60	DebrisLight	NONE
USGS	02087359	26	1997-01-09 16:25:00	EST	Yes	SDE	USGS	5.82	268	Fair	0.20	0.90	Unspecifed	NONE
USGS	02087359	27	1997-02-21 13:09:00	EST	Yes	SDE	USGS	2.38	20.9	Good	0.00	0.50	Clear	NONE
USGS	02087359	28	1997-03-21 12:22:00	EST	Yes	SDE	USGS	2.70	45.8	Good	-0.01	0.50	Clear	NONE
USGS	02087359	29	1997-04-18 08:05:00	EDT	Yes	SDE	USGS	2.24	13.7	Good	0.00	0.50	DebrisLight	NONE
USGS	02087359	30	1997-04-24 14:03:00	EDT	Yes	BAA	USGS	3.24	85.9	Unspecified	-0.04	1.00		NONE
USGS	02087359	31	1997-04-29 10:25:00	EDT	Yes	SDE	USGS	7.45	473	Fair	0.12	0.50	Clear	NONE
USGS	02087359	32	1997-05-14 14:33:00	EDT	Yes	SDE	USGS	2.56	15.6	Fair	0.01	0.50	Clear	NONE
USGS	02087359	33	1997-06-30 09:25:00	EDT	Yes	SDE	USGS	2.42	9.69	Fair	0.00	0.50	DebrisLight	NONE
USGS	02087359	34	1997-08-22 10:06:00	EDT	Yes	SDE	USGS	2.39	6.92	Good	0.00	0.50	DebrisLight	NONE
USGS	02087359	35	1997-09-11 13:51:00	EDT	Yes	SDE/JIM	USGS	2.85	24.0	Good	-0.03	0.60	DebrisLight	NONE
USGS	02087359	36	1997-10-21 14:39:00	EDT	Yes	SDE	USGS	2.81	22.2	Fair	-0.01	0.50	Clear	NONE
USGS	02087359	37	1997-12-17 09:09:00	EST	Yes	JMT	USGS	2.54	9.39	Good	0.01	0.50	Clear	NONE
USGS	02087359	38	1998-02-02 17:09:00	EST	Yes	JMT	USGS	2.84	23.6	Good	0.00	0.50	Clear	NONE
USGS	02087359	39	1998-03-19 11:47:00	EST	Yes	SDE/JMT	USGS	10.47	1430	Fair	0.28	0.90		NONE
USGS	02087359	40	1998-03-19 13:00:00	EST	Yes	SDE/JMT	USGS	10.78	1650	Fair	0.22	1.00		NONE
USGS	02087359	41	1998-03-30 12:00:00	EST	Yes	BAA	USGS	2.80	22.2	Fair	0.00	1.00	DebrisLight	NONE
USGS	02087359	42	1998-05-20 08:05:00	EDT	Yes	BAA	USGS	2.56	11.2	Good	0.00	1.00	DebrisLight	NONE
USGS	02087359	43	1998-06-25 13:44:00	EDT	Yes	BAA	USGS	2.45	7.98	Fair	0.00	0.80	DebrisModerate	NONE
USGS	02087359	44	1998-08-10 12:45:00	EDT	Yes	BAA	USGS	2.78	21.7	Fair	-0.01	1.00	Clear	NONE
USGS	02087359	45	1998-08-17 11:18:00	EDT	Yes	BAA	USGS	7.61	474	Fair	0.22	1.00	Unspecifed	NONE
USGS	02087359	46	1998-10-08 08:13:00	EDT	Yes	BAA	USGS	2.46	8.30	Good	0.00	1.00	DebrisLight	NONE
USGS	02087359	47	1998-11-17 14:15:00	EST	Yes	PSS	USGS	3.33	52.8	Poor	0.06	1.00	Clear	NONE
USGS	02087359	48	1999-02-02 08:30:00	EST	Yes	pss	USGS	3.74	95.0	Poor	-0.38	2.00	Clear	NONE
USGS	02087359	49	1999-03-04 11:45:00	EST	Yes	PSS	USGS	2.75	21.7	Good	0.00	1.00	Clear	NONE
USGS	02087359	50	1999-04-07 14:00:00	EDT	Yes	PSS	USGS	2.67	18.6	Good	0.00	1.00	Clear	NONE
USGS	02087359	51	1999-05-19 16:00:00	EDT	Yes	CTH	USGS	2.46	8.06	Fair	0.00	1.30	Clear	NONE
USGS	02087359	52	1999-06-28 15:17:00	EDT	Yes	CTH	USGS	2.38	7.59	Fair	0.00	2.00	Clear	NONE
USGS	02087359	53	1999-08-06 08:49:00	EDT	Yes	JIM	USGS	2.17	2.35	Fair	0.00	0.50	DebrisHeavy	NONE
USGS	02087359	54	1999-08-18 08:26:00	EDT	Yes	CTH	USGS	2.52	11.8	Fair	-0.01	1.00	Clear	NONE
USGS	02087359	55	1999-10-15 11:16:00	EDT	Yes	DMH/JMT	USGS	2.59	13.3	Good	0.00	0.60	Clear	NONE
USGS	02087359	56	1999-12-08 15:50:00	EST	Yes	DMH/BCR	USGS	2.67	16.6	Good	0.00	0.70	Clear	NONE
USGS	02087359	57	2000-01-20 11:18:00	EST	Yes	DMH	USGS	3.12	46.6	Good	0.12	0.90	Clear	NONE
USGS	02087359	58	2000-02-23 14:30:00	EST	Yes	DMH	USGS	2.74	20.8	Good	0.00	0.50	Clear	NONE
USGS	02087359	59	2000-04-20 11:15:00	EDT	Yes	DMH	USGS	2.80	24.2	Fair	-0.01	0.50	Clear	NONE
USGS	02087359	60	2000-05-31 14:45:00	EDT	Yes	DMH	USGS	2.42	8.24	Good	0.00	0.50	Clear	NONE
USGS	02087359	61	2000-07-03 15:18:00	EDT	Yes	DMH	USGS	2.47	10.2	Good	0.00	0.60	DebrisLight	NONE
USGS	02087359	62	2000-07-14 09:35:00	EDT	Yes	BAA	USGS	2.44	8.06	Fair	0.00	1.00	Clear	NONE
USGS	02087359	63	2000-07-24 10:32:00	EDT	Yes	JMT	USGS	5.05	190	Fair	-0.15	0.60	Clear	NONE
USGS	02087359	64	2000-08-22 15:30:00	EDT	Yes	DMH	USGS	2.40	7.33	Good	0.00	0.60	DebrisLight	NONE
USGS	02087359	65	2000-10-02 10:38:00	EDT	Yes	BAA	USGS	2.59	13.6	Fair	0.00	1.00	DebrisLight	NONE
USGS	02087359	66	2000-11-13 09:17:00	EST	Yes	BAA	USGS	2.68	5.47	Fair	0.00	1.00	DebrisHeavy	NONE
USGS	02087359	67	2001-01-05 15:08:00	EST	Yes	BAA	USGS	2.47	8.72	Fair	0.00	1.00		NONE
USGS	02087359	68	2001-02-26 10:46:00	EST	Yes	JMT	USGS	2.69	18.3	Fair	0.00	0.50	Clear	NONE
USGS	02087359	69	2001-04-02 09:45:00	EDT	Yes	BAA	USGS	6.56	371	Fair	-0.17	0.50	Unspecifed	NONE
USGS	02087359	70	2001-05-21 09:48:00	EDT	Yes	BAA	USGS	2.60	13.8	Fair	0.00	0.50	Clear	NONE
USGS	02087359	71	2001-06-26 11:41:00	EDT	Yes	BAA	USGS	2.75	20.0	Fair	-0.03	1.30	DebrisLight	NONE
USGS	02087359	72	2001-07-05 10:30:00	EDT	Yes	PSS/TLM	USGS	8.86	807	Fair	-0.14	0.70	Clear	NONE
USGS	02087359	73	2001-08-29 11:45:00	EDT	Yes	BAA	USGS	2.59	14.1	Fair	-0.01	0.80	Clear	NONE
USGS	02087359	74	2001-10-15 10:51:00	EDT	Yes	BAA/SMH	USGS	4.02	128	Fair	-0.06	0.30		NONE
USGS	02087359	75	2001-11-01 17:00:00	EST	Yes	DMH	USGS	3.46	4.55	Fair	0.00	0.50	DebrisHeavy	NONE
USGS	02087359	76	2001-12-14 11:12:00	EST	Yes	SMH	USGS	2.62	14.9	Good	0.00	0.50	Clear	NONE
USGS	02087359	77	2002-02-01 14:45:00	EST	Yes	SMH	USGS	2.70	19.8	Fair	-0.01	0.40	DebrisLight	NONE
USGS	02087359	78	2002-03-27 11:30:00	EST	Yes	GLM/SMH	USGS	3.23	67.8	Unspecified	-0.03	0.50		NONE
USGS	02087359	79	2002-05-24 12:24:00	EDT	Yes	PSS	USGS	2.66	4.30	Poor	0.00	0.60	DebrisHeavy	NONE
USGS	02087359	80	2002-07-12 11:20:00	EDT	Yes	PSS	USGS	2.65	22.8	Fair	0.01	0.80	Clear	NONE
USGS	02087359	81	2002-07-12 13:05:00	EDT	Yes	PSS	USGS	2.62	21.4	Fair	0.01	0.80	Clear	NONE
USGS	02087359	82	2002-08-16 11:00:00	EDT	Yes	PSS	USGS	2.83	29.3	Fair	-0.02	0.80	Clear	NONE
USGS	02087359	83	2002-09-03 15:00:00	EDT	Yes	PSS	USGS	2.68	24.5	Fair	-0.01	0.80	Clear	NONE
USGS	02087359	84	2002-10-12 12:08:00	EDT	Yes	tlm	USGS	8.13	625	Poor	-0.10	0.40	Clear	NONE
USGS	02087359	85	2002-10-15 08:19:00	EDT	Yes	tlm	USGS	2.58	18.1	Fair	0.00	0.40	Clear	NONE
USGS	02087359	86	2002-12-10 11:50:00	EST	Yes	pss	USGS	2.62	18.7	Poor	0.00	0.30	Clear	NONE
USGS	02087359	87	2003-02-24 09:57:00	EST	Yes	BAA	USGS	3.30	61.1	Fair	-0.03	0.80	Clear	NONE
USGS	02087359	88	2003-02-28 11:11:00	EST	Yes	JMT	USGS	7.09	465	Poor	-0.09	0.50	DebrisLight	NONE
USGS	02087359	89	2003-04-10 12:50:00	EDT	Yes	PSS	USGS	7.98	779	Fair	0.10	1.20	Clear	NONE
USGS	02087359	90	2003-06-04 13:05:00	EDT	Yes	JKH	USGS	2.59	17.9	Good	0.00	0.50	Clear	NONE
USGS	02087359	91	2003-07-11 13:15:00	EDT	Yes	JKH	USGS	2.46	12.6	Fair	-0.10	0.90	Clear	NONE
USGS	02087359	92	2003-10-03 11:31:00	EDT	Yes	JKH	USGS	2.34	8.90	Good	0.00	0.50	Clear	NONE
USGS	02087359	93	2004-01-06 11:23:00	EST	Yes	JKH	USGS	2.68	22.4	Fair	-0.01	0.50	Clear	NONE
USGS	02087359	94	2004-03-05 14:50:00	EST	Yes	JKH	USGS	2.63	20.6	Fair	0.00	0.20	Clear	NONE
USGS	02087359	95	2004-06-08 14:45:00	EDT	Yes	JRE/TLM	USGS	2.47	13.4	Fair	0.00	0.40	Clear	NONE
USGS	02087359	96	2004-07-26 11:45:00	EDT	Yes	JRE	USGS	2.43	10.9	Good	-0.01	0.70	Clear	NONE
USGS	02087359	97	2004-08-15 09:15:00	EDT	Yes	JRE/TLM	USGS	6.95	467	Fair	-0.14	0.50	DebrisModerate	NONE
USGS	02087359	98	2004-08-15 09:45:00	EDT	Yes	JRE/TLM	USGS	6.79	441	Fair	-0.12	0.50	DebrisModerate	NONE
USGS	02087359	99	2004-08-30 11:30:00	EDT	Yes	JIM/PSS	USGS	6.42	375	Fair	0.27	0.50	Clear	NONE
USGS	02087359	100	2004-10-01 13:15:00	EDT	Yes	BAA	USGS	2.53	14.8	Fair	-0.01	0.50	Clear	NONE
USGS	02087359	101	2004-11-29 13:33:00	EST	Yes	BAA	USGS	2.97	38.0	Fair	-0.01	0.80	Clear	NONE
USGS	02087359	102	2005-02-07 14:00:00	EST	Yes	PSS	USGS	2.59	18.9	Fair	0.00	0.50	Clear	NONE
USGS	02087359	103	2005-03-09 12:28:00	EST	Yes	JPS	USGS	3.49	77.0	Good	-0.03	0.70	Clear	NONE
USGS	02087359	104	2005-03-21 12:30:00	EST	Yes	PSS	USGS	2.74	26.0	Fair	0.00	0.50	Clear	NONE
USGS	02087359	105	2005-05-09 16:00:00	EDT	Yes	PSS	USGS	2.55	17.1	Good			Clear	NONE
USGS	02087359	106	2005-06-13 15:00:00	EDT	Yes	PSS	USGS	2.44	11.3	Fair	0.00	0.50	Clear	NONE
USGS	02087359	107	2005-07-27 09:15:00	EDT	Yes	PSS	USGS	2.52	6.35	Poor	0.00	0.50	DebrisModerate	NONE
USGS	02087359	108	2005-09-09 10:30:00	EDT	Yes	PSS	USGS	3.25	1.54	Poor	0.00	0.50	DebrisModerate	NONE
USGS	02087359	109	2005-10-11 12:47:00	EDT	Yes	PSS	USGS	2.55	14.6	Poor	0.00	0.60	Clear	NONE
USGS	02087359	110	2005-12-07 14:00:00	EST	Yes	SAD	USGS	3.31	44.2	Fair	0.00	1.00	Clear	NONE
USGS	02087359	111	2006-02-01 11:37:00	EST	Yes	SAD	USGS	2.75	17.9	Fair	0.00	0.80	DebrisLight	NONE
USGS	02087359	112	2006-03-15 11:15:00	EST	Yes	SAD	USGS	3.67	10.8	Fair	0.00	0.80	DebrisHeavy	NONE
USGS	02087359	113	2006-04-26 13:20:00	EDT	Yes	sad	USGS	3.76	39.9	Poor	-0.02	0.80	DebrisHeavy	NONE
USGS	02087359	114	2006-06-12 09:06:00	EDT	Yes	sad	USGS	3.78	71.2	Poor	0.11	0.50	DebrisLight	NONE
USGS	02087359	115	2006-07-18 12:05:00	EDT	Yes	sad	USGS	2.25	7.06	Poor	0.00	0.80	DebrisLight	NONE
USGS	02087359	116	2006-09-06 13:05:00	EDT	Yes	sad	USGS	2.46	13.3	Unspecified	0.00	0.80	Clear	NONE
USGS	02087359	117	2006-10-12 13:58:00	EDT	Yes	sad	USGS	2.75	22.8	Poor	-0.02	0.50	Clear	NONE
USGS	02087359	118	2006-11-16 12:25:00	EST	Yes	sad	USGS	6.18	371	Poor	0.21	0.60	Clear	NONE
USGS	02087359	119	2006-11-22 08:26:00	EST	Yes	sad	USGS	8.10	720	Poor	0.15	0.50	Clear	NONE
USGS	02087359	120	2006-12-05 12:49:00	EST	Yes	sad	USGS	2.60	18.0	Fair	0.00	0.70	Clear	NONE
USGS	02087359	121	2007-01-18 10:37:00	EST	Yes	sad	USGS	2.49	14.7	Poor	0.02	0.50	Clear	NONE
USGS	02087359	122	2007-03-06 13:00:00	EST	Yes	sad	USGS	2.52	17.4	Good	0.00	0.70	Clear	NONE
USGS	02087359	123	2007-04-16 13:37:00	EDT	Yes	sad	USGS	4.36	183	Poor	-0.07	1.00	Clear	NONE
USGS	02087359	124	2007-05-03 12:20:00	EDT	Yes	sad	USGS	2.29	7.64	Poor	0.00	0.60	Clear	NONE
USGS	02087359	125	2007-06-12 10:04:00	EDT	Yes	sad/boc	USGS	2.26	6.99	Poor	0.00	1.00	Clear	NONE
USGS	02087359	126	2007-07-03 12:00:00	EDT	Yes	boc	USGS	2.22	2.60	Poor	0.00	0.80	DebrisLight	NONE
USGS	02087359	127	2007-07-25 10:22:00	EDT	Yes	sad	USGS	2.17	4.13	Poor	0.00	0.50	Clear	NONE
USGS	02087359	128	2007-09-06 11:55:00	EDT	Yes	sad	USGS	2.07	1.28	Poor	0.00	0.50	DebrisLight	NONE
USGS	02087359	129	2007-10-17 10:47:00	EDT	Yes	sad	USGS	2.36	1.29	Fair	0.00	0.30	DebrisHeavy	NONE
USGS	02087359	130	2007-12-10 10:05:00	EST	Yes	GLM	USGS	2.16	4.19	Poor	0.00	0.50	DebrisLight	NONE
USGS	02087359	131	2008-02-08 12:36:00	EST	Yes	GLM	USGS	2.30	8.29	Fair	0.00	0.50	Clear	NONE
USGS	02087359	132	2008-04-08 13:45:00	EDT	Yes	GLM	USGS	2.82	25.8	Fair	-0.01	0.40	DebrisLight	NONE
USGS	02087359	133	2008-05-21 12:27:00	EDT	Yes	GLM	USGS	2.86	30.9	Fair	-0.01	0.70	Clear	NONE
USGS	02087359	134	2008-07-10 08:50:00	EDT	Yes	GLM/SEF	USGS	3.29	69.7	Fair	-0.05	0.80	Clear	NONE
USGS	02087359	135	2008-08-06 11:37:00	EDT	Yes	GLM/SEF	USGS	2.47	1.51	Poor	0.00	0.40	DebrisHeavy	NONE
USGS	02087359	136	2008-09-06 11:07:00	EDT	Yes	GLM/SAD	USGS	10.46	1590	Poor	0.11	0.40	Unspecifed	NONE
USGS	02087359	137	2008-09-06 11:51:00	EDT	Yes	GLM/SAD	USGS	10.69	1640	Poor	0.07	0.40	Unspecifed	NONE
USGS	02087359	138	2008-10-01 10:22:00	EDT	Yes	GLM	USGS	3.89	156	Poor	-0.09	0.20	DebrisLight	NONE
USGS	02087359	139	2008-12-10 13:08:00	EST	Yes	GLM	USGS	2.42	8.24	Fair	0.00	0.50	DebrisLight	NONE
USGS	02087359	140	2009-02-04 13:55:00	EST	Yes	GLM	USGS	2.62	17.0	Fair	0.00	0.50	Clear	NONE
USGS	02087359	141	2009-04-15 12:45:00	EDT	Yes	GLM	USGS	2.70	20.5	Fair	0.00	0.50	Unspecifed	NONE
USGS	02087359	142	2009-06-11 09:59:00	EDT	Yes	GLM	USGS	2.78	27.0	Fair	0.00	0.40	Clear	NONE
USGS	02087359	143	2009-06-16 13:07:30	EDT	Yes	TLM	USGS	10.73	1840	Poor	0.27	0.40	Clear	NONE
USGS	02087359	144	2009-06-16 13:38:30	EDT	Yes	TLM	USGS	11.04	2090	Poor	0.28	0.40	Clear	NONE
USGS	02087359	145	2009-06-16 14:13:30	EDT	Yes	TLM	USGS	11.42	2340	Poor	0.25	0.40	Clear	NONE
USGS	02087359	146	2009-06-16 14:47:30	EDT	Yes	TLM	USGS	11.70	2510	Poor	0.18	0.50	Clear	NONE
USGS	02087359	147	2009-07-15 12:46:00	EDT	Yes	GLM	USGS	2.21	3.76	Fair	0.00	0.50	DebrisLight	NONE
USGS	02087359	148	2009-09-11 09:51:30	EDT	Yes	GLM	USGS	2.47	10.7	Good	0.00	0.50	Clear	NONE
USGS	02087359	149	2009-10-29 12:48:00	EDT	Yes	GLM	USGS	2.31	5.44	Fair	-0.01	0.40	DebrisLight	NONE
USGS	02087359	150	2010-01-05 12:43:30	EST	Yes	EMS	USGS	2.52	12.6	Fair	0.00	0.50	Unspecifed	NONE
USGS	02087359	151	2010-02-18 13:07:00	EST	Yes	SAD	USGS	2.62	16.6	Poor	0.00	0.70	Clear	NONE
USGS	02087359	152	2010-04-07 11:31:00	EDT	Yes	SAD	USGS	2.46	11.8	Poor	0.00	0.50	DebrisLight	NONE
USGS	02087359	153	2010-06-17 08:50:00	EDT	Yes	BJM	USGS	2.50	14.0	Fair	-0.01	0.30	DebrisLight	NONE
USGS	02087359	154	2010-08-06 08:25:30	EDT	Yes	JIM	USGS	4.72	268	Poor	-0.08	0.40	DebrisLight	NONE
USGS	02087359	155	2010-09-08 12:42:00	EDT	Yes	PSS	USGS	2.19	4.41	Fair	0.00	0.50	Clear	NONE
USGS	02087359	156	2010-10-13 10:54:00	EDT	Yes	PSS	USGS	2.28	5.65	Fair	0.00	0.50	Clear	NONE
USGS	02087359	157	2010-12-30 11:55:00	EST	Yes	BJM	USGS	2.38	7.74	Fair	0.00	0.50	Clear	NONE
USGS	02087359	158	2011-03-10 12:11:00	EST	Yes	JIM	USGS	3.65	112	Poor	-0.07		Unspecifed	NONE
USGS	02087359	159	2011-03-10 12:36:30	EST	Yes	JIM	USGS	3.60	108	Poor	-0.02		Unspecifed	NONE
USGS	02087359	160	2011-05-23 09:34:00	EDT	Yes	JIM	USGS	2.64	18.6	Good	-0.03	0.50	Clear	NONE
USGS	02087359	161	2011-07-15 08:31:30	EDT	Yes	JIM	USGS	2.22	2.51	Good	0.00	0.60	DebrisHeavy	NONE
USGS	02087359	162	2011-09-22 10:30:00	EDT	Yes	PSS	USGS	6.11	425	Poor	-0.03	0.50		NONE
USGS	02087359	163	2011-09-22 11:12:30	EDT	Yes	PSS	USGS	6.05	395	Fair	-0.06	0.50		OTHR
USGS	02087359	164	2011-10-03 10:45:00	EDT	Yes	JIM	USGS	2.28	4.91	Fair	0.00	0.50	DebrisLight	NONE
USGS	02087359	165	2011-12-01 15:30:00	EST	Yes	pjc	USGS	2.64	20.2	Fair	0.00	0.70	Clear	NONE
USGS	02087359	166	2012-01-25 14:20:00	EST	Yes	pjc	USGS	2.50	13.5	Good	0.00	0.70	Clear	NONE
USGS	02087359	167	2012-03-20 14:46:00	EDT	Yes	PJC	USGS	3.66	127	Good	0.03		Clear	NONE
USGS	02087359	168	2012-05-04 12:29:00	EDT	Yes	PJC	USGS	2.40	4.89	Fair	0.00	0.50	DebrisHeavy	NONE
USGS	02087359	169	2012-05-07 14:17:30	EDT	Yes	PJC	USGS	2.98	43.6	Fair	-0.02	1.00	Clear	NONE
USGS	02087359	170	2012-06-29 10:28:30	EDT	Yes	PJC	USGS	2.17	3.82	Fair	0.00	0.50	Unspecifed	NONE
USGS	02087359	171	2012-08-20 10:44:30	EDT	Yes	PJC	USGS	2.50	12.9	Poor	0.00	0.30	Clear	NONE
USGS	02087359	172	2012-09-07 10:33:00	EDT	No									
USGS	02087359	173	2012-10-01 13:30:30	EDT	Yes	PJC	USGS	2.81	31.8	Poor	0.01	0.80	Clear	NONE
USGS	02087359	174	2012-10-26 12:37:30	EDT	Yes	PJC	USGS	2.56	4.41	Fair	2.56	0.80	DebrisModerate	NONE
USGS	02087359	175	2012-10-29 11:56:00	EDT	Yes	PJC	USGS	3.26	44.7	Fair	-0.07	0.80	DebrisModerate	NONE
USGS	02087359	176	2012-11-05 14:11:00	EST	Yes	PJC	USGS	2.30	6.48	Fair	0.00	0.70	Clear	NONE
USGS	02087359	177	2012-11-29 14:20:30	EST	Yes	PJC	USGS	2.25	4.70	Fair	0.00	0.50	DebrisLight	NONE
USGS	02087359	178	2012-12-11 13:57:00	EST	Yes	PJC	USGS	3.29	6.16	Fair	0.00	0.30	DebrisHeavy	NONE
USGS	02087359	179	2013-01-24 15:31:30	EST	Yes	PJC	USGS	2.41	10.1	Poor	-0.01	0.60	Clear	NONE
USGS	02087359	180	2013-02-08 09:37:00	EST	Yes	PJC	USGS	5.64	355	Poor	0.02	0.30	FillControlChanged	OTHR
USGS	02087359	181	2013-03-20 14:50:00	EDT	Yes	PJC	USGS	2.48	12.4	Fair	0.00	0.70	Clear	NONE
USGS	02087359	182	2013-05-23 14:02:30	EDT	Yes	PJC	USGS	2.59	17.9	Fair		0.70	Clear	NONE
USGS	02087359	183	2013-06-08 11:09:00	EDT	Yes	PJC/SDE	USGS	8.55	840	Poor	-0.15	1.00	Unspecifed	NONE
USGS	02087359	184	2013-07-10 11:22:30	EDT	Yes	PJC	USGS	2.55	15.1	Poor	-0.01	0.80	Clear	NONE
USGS	02087359	185	2013-10-23 10:17:00	EDT	Yes	PJC	USGS	2.28	4.65	Good	0.01	0.50	DebrisLight	NONE
USGS	02087359	186	2013-12-04 12:30:00	EST	Yes	jmf/pjc	USGS	2.32	7.41	Fair	0.00	0.50	Clear	NONE
USGS	02087359	187	2014-02-05 16:52:30	EST	Yes	jmf	USGS	3.09	52.4	Good	0.02	0.80	Clear	NONE
USGS	02087359	188	2014-03-20 11:10:00	EDT	Yes	jmf	USGS	2.81	31.3	Good	0.01	0.50	Clear	NONE
USGS	02087359	189	2014-05-14 12:44:00	EDT	Yes	jmf	USGS	2.44	6.90	Good	0.00	0.50	DebrisHeavy	NONE
USGS	02087359	190	2014-07-03 09:12:00	EDT	Yes	jmf	USGS	2.17	4.23	Good	0.00	5.00	Clear	NONE
USGS	02087359	191	2014-08-13 09:26:30	EDT	Yes	EMS/BAA	USGS	9.66	1200	Fair	-0.14	0.50	DebrisModerate	NONE
USGS	02087359	192	2014-08-18 10:27:00	EDT	Yes	baa	USGS	2.39	11.6	Fair	0.00	0.90	DebrisLight	NONE
USGS	02087359	193	2014-10-14 11:17:30	EDT	Yes	jmf	USGS	2.42	11.3	Good	0.00	0.50	Clear	NONE
USGS	02087359	194	2014-12-15 13:32:30	EST	Yes	jmf	USGS	2.35	9.76	Fair	0.00	0.80	Clear	NONE
USGS	02087359	195	2015-02-02 14:07:30	EST	Yes	jmf	USGS	4.34	187	Fair	0.03	0.30	Clear	NONE
USGS	02087359	196	2015-04-02 10:06:30	EDT	Yes	jmf	USGS	2.52	16.9	Good	0.00	0.80	Clear	NONE
USGS	02087359	197	2015-06-04 12:21:00	EDT	Yes	jmf	USGS	2.61	21.3	Fair	0.07	0.80	Clear	NONE
