#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2023-08-07 11:59:53 EDT     (vaww02)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 0208726005 CRABTREE CR AT EBENEZER CHURCH RD NR RALEIGH, NC
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd
USGS	0208726005	74	1998-02-05 12:45:00	EST	Yes	F K/S H	USGS	10.09	1330	Fair	-0.04	1.00		NONE
USGS	0208726005	75	1998-03-19 08:20:00	EST	Yes	GDC/JIM	USGS	16.18	3260	Fair	0.25	1.00		NONE
USGS	0208726005	76	1998-03-31 11:41:00	EST	Yes	JMT	USGS	4.19	70.0	Good	0.01	0.70		NONE
USGS	0208726005	77	1998-04-02 07:49:00	EST	Yes	GDC/APC	USGS	4.23	71.7	Fair	-0.02	1.30	Clear	NONE
USGS	0208726005	78	1998-05-18 10:34:00	EDT	Yes	JMT	USGS	3.46	26.3	Fair	-0.01	0.60		NONE
USGS	0208726005	79	1998-06-22 10:27:00	EDT	Yes	JMT	USGS	3.18	15.0	Good	-0.01	0.50		NONE
USGS	0208726005	80	1998-08-11 10:03:00	EDT	Yes	JMT	USGS	3.92	49.0	Good	0.00	0.60		NONE
USGS	0208726005	81	1998-10-05 10:06:00	EDT	Yes	JMT	USGS	3.26	15.0	Good	-0.01	0.60		NONE
USGS	0208726005	82	1998-10-30 09:48:00	EST	Yes	JMT	USGS	3.10	9.47	Good	0.00	0.50		NONE
USGS	0208726005	83	1998-11-20 10:02:00	EST	Yes	JMT	USGS	3.53	23.0	Fair	-0.01	0.60		NONE
USGS	0208726005	84	1999-01-21 10:56:00	EST	Yes	JMT	USGS	4.76	114	Fair	-0.01	0.90		NONE
USGS	0208726005	85	1999-03-01 10:08:00	EST	Yes	JMT	USGS	4.01	56.2	Fair	-0.01	0.50		NONE
USGS	0208726005	86	1999-04-23 10:32:00	EDT	Yes	JMT	USGS	3.25	16.6	Good	-0.02	0.50		NONE
USGS	0208726005	87	1999-05-24 12:10:00	EDT	Yes	CTH	USGS	3.12	10.4	Fair	-0.03	1.00	Clear	NONE
USGS	0208726005	88	1999-06-04 09:54:00	EDT	Yes	JMT	USGS	3.00	9.83	Fair	0.00	1.00		NONE
USGS	0208726005	89	1999-06-29 15:25:00	EDT	Yes	CTH	USGS	2.90	6.50	Fair	-0.04	1.20	Clear	NONE
USGS	0208726005	90	1999-08-06 13:21:00	EDT	Yes	JIM	USGS	2.93	7.49	Fair	-0.03	1.00	Clear	NONE
USGS	0208726005	91	1999-08-17 09:20:00	EDT	Yes	CTH	USGS	3.34	19.2	Fair	-0.02	0.80	Clear	NONE
USGS	0208726005	92	1999-09-17 09:00:00	EDT	Yes	BAA/Pen	USGS	10.65	1520	Unspecified	-0.04	1.00		NONE
USGS	0208726005	93	1999-10-12 12:23:00	EDT	Yes	DMH/JMT	USGS	3.70	34.2	Good	0.00	0.80	Clear	NONE
USGS	0208726005	94	1999-11-19 11:15:00	EST	Yes	JIM/GDC	USGS	3.21	10.4	Fair	-0.02	0.50		NONE
USGS	0208726005	95	1999-12-06 11:15:00	EST	Yes	DMH/BCR	USGS	3.60	26.9	Good	0.05	0.60	Clear	NONE
USGS	0208726005	96	2000-01-19 09:22:00	EST	Yes	DMH	USGS	3.84	45.3	Good	-0.02	0.80	Clear	NONE
USGS	0208726005	97	2000-02-22 09:45:00	EST	Yes	DMH	USGS	4.49	94.9	Good	-0.02	1.20	Clear	NONE
USGS	0208726005	98	2000-04-26 14:00:00	EDT	Yes	DMH	USGS	3.92	48.5	Good	0.02	0.70	Clear	NONE
USGS	0208726005	99	2000-05-30 12:30:00	EDT	Yes	DMH	USGS	3.06	11.9	Good	-0.02	0.70	Clear	NONE
USGS	0208726005	100	2000-07-07 15:13:00	EDT	Yes	DMH/MDH	USGS	2.89	7.84	Excellent	-0.03	0.80	DebrisLight	NONE
USGS	0208726005	101	2000-07-24 10:45:00	EDT	Yes	JIM/SMH	USGS	7.70	590	Unspecified	-0.26	0.60		NONE
USGS	0208726005	102	2000-08-22 08:18:00	EDT	Yes	DMH	USGS	3.11	13.0	Good	-0.01	0.80	DebrisLight	NONE
USGS	0208726005	103	2000-10-02 10:00:00	EDT	Yes	GDC	USGS	3.63	33.9	Good	-0.02	0.50	Clear	NONE
USGS	0208726005	104	2000-11-29 15:07:00	EST	Yes	GDC	USGS	4.02	59.5	Fair	0.00	0.50	Clear	NONE
USGS	0208726005	105	2001-01-16 14:15:00	EST	Yes	GDC	USGS	3.54	13.6	Fair	-0.01	0.50	DebrisModerate	NONE
USGS	0208726005	106	2001-03-22 14:56:00	EST	Yes	SMH/TLM	USGS	8.57	918	Fair	-0.06	0.60	DebrisLight	NONE
USGS	0208726005	107	2001-05-03 15:30:00	EDT	Yes	GDC	USGS	3.17	12.9	Good	0.00	0.60	Clear	NONE
USGS	0208726005	108	2001-06-27 14:43:00	EDT	Yes	TLM	USGS	4.05	66.1	Good	0.01	0.40	Clear	NONE
USGS	0208726005	109	2001-07-27 12:20:00	EDT	Yes	GDC	USGS	7.60	593	Fair	0.00	0.40	Clear	NONE
USGS	0208726005	110	2001-09-13 10:30:00	EDT	Yes	GDC/DAW	USGS	3.10	10.9	Fair	-0.01	0.80	Clear	NONE
USGS	0208726005	111	2001-10-11 08:43:00	EDT	Yes	GDC	USGS	3.23	7.68	Fair	0.00	0.50	Clear	NONE
USGS	0208726005	112	2001-12-03 11:38:00	EST	Yes	GDC	USGS	3.31	9.11	Fair	0.00	0.60	Clear	NONE
USGS	0208726005	113	2002-01-30 08:45:00	EST	Yes	GDC	USGS	4.23	64.7	Fair	-0.01	0.50	Clear	NONE
USGS	0208726005	114	2002-04-12 10:15:00	EDT	Yes	GDC	USGS	3.92	48.6	Good	0.00	0.50	Clear	NONE
USGS	0208726005	115	2002-04-19 11:18:00	EDT	Yes	GDC/DAW	USGS	3.39	20.4	Good	-0.02	0.70	Clear	NONE
USGS	0208726005	116	2002-04-29 09:47:00	EDT	Yes	GDC/TLM	USGS	3.28	15.4	Good	-0.01	0.50	Clear	NONE
USGS	0208726005	117	2002-06-13 08:15:00	EDT	Yes	GLM	USGS	2.95	7.36	Fair	0.01	0.70		NONE
USGS	0208726005	118	2002-08-06 10:37:00	EDT	Yes	GDC	USGS	3.08	9.67	Poor	-0.01	0.50	Clear	NONE
USGS	0208726005	119	2002-09-04 15:22:00	EDT	Yes	GDC	USGS	4.43	87.6	Good	-0.01	0.50	Clear	NONE
USGS	0208726005	120	2002-10-01 09:15:00	EDT	Yes	GDC	USGS	3.28	12.8	Fair	-0.01	0.50	Clear	NONE
USGS	0208726005	121	2003-01-14 10:00:00	EST	Yes	GDC	USGS	3.74	30.0	Fair	-0.01	0.50	Clear	NONE
USGS	0208726005	122	2003-04-09 12:20:00	EDT	Yes	GDC/PSS	USGS	10.51	1400	Good	-0.14	0.70	Clear	NONE
USGS	0208726005	123	2003-05-27 12:45:00	EDT	Yes	GDC/JKH	USGS	4.91	148	Good	0.00	0.60	Clear	NONE
USGS	0208726005	124	2003-07-28 11:15:00	EDT	Yes	GDC	USGS	3.37	19.4	Fair	-0.01	0.50	Clear	NONE
USGS	0208726005	125	2003-10-15 10:59:00	EDT	Yes	GDC	USGS	4.11	48.8	Good	-0.02	0.50	Clear	NONE
USGS	0208726005	126	2003-11-22 07:37:00	EST	Yes	GLM	USGS	4.51	80.6	Good	-0.02	0.60		NONE
USGS	0208726005	127	2004-03-10 09:00:00	EST	Yes	PSS	USGS	3.93	52.8	Poor	0.02	0.70	Clear	NONE
USGS	0208726005	128	2004-05-11 10:20:00	EDT	Yes	JRE/PSS	USGS	3.45	24.5	Good	-0.01	0.90	Clear	NONE
USGS	0208726005	129	2004-06-14 15:15:00	EDT	Yes	JRE/TLM	USGS	3.26	16.8	Good	0.02	0.60	Clear	NONE
USGS	0208726005	130	2004-07-28 09:15:00	EDT	Yes	JRE	USGS	4.09	62.3	Good	0.00	1.50	DebrisModerate	NONE
USGS	0208726005	131	2004-08-15 08:30:00	EDT	Yes	GDC/JM	USGS	8.80	801	Good	-0.07	0.50	Clear	NONE
USGS	0208726005	132	2004-10-01 12:28:00	EDT	Yes	JIM	USGS	4.09	52.8	Fair	0.00	0.40	Clear	NONE
USGS	0208726005	133	2004-11-29 10:18:00	EST	Yes	JIM	USGS	5.59	226	Good	-0.02	0.90	Clear	NONE
USGS	0208726005	134	2005-02-04 11:56:00	EST	Yes	JIM	USGS	5.36	202	Poor	0.00	0.80	Clear	NONE
USGS	0208726005	135	2005-02-24 10:10:00	EST	Yes	jps	USGS	4.56	88.1	Fair	0.04	0.70	Clear	NONE
USGS	0208726005	136	2005-03-18 11:36:00	EST	Yes	JIM	USGS	6.98	435	Fair	-0.01	0.80	Clear	NONE
USGS	0208726005	137	2005-05-02 15:41:00	EDT	Yes	JIM	USGS	3.78	38.8	Poor	0.02	0.50	DebrisLight	NONE
USGS	0208726005	138	2005-06-14 11:53:00	EDT	Yes	JIM	USGS	3.57	31.9	Poor	0.00	0.50	DebrisModerate	NONE
USGS	0208726005	139	2005-08-05 07:52:00	EDT	Yes	JIM	USGS	3.76	36.0	Fair	-0.02	0.50	DebrisLight	NONE
USGS	0208726005	140	2005-09-28 09:37:00	EDT	Yes	GLM	USGS	3.25	13.1	Fair	-0.02	0.50	Clear	NONE
USGS	0208726005	141	2005-10-03 10:33:00	EDT	Yes	JIM	USGS	3.14	9.79	Fair	-0.02	0.50	DebrisLight	NONE
USGS	0208726005	142	2005-11-28 14:30:00	EST	Yes	SAD/JLM	USGS	5.12	162	Fair	-0.01	1.00	DebrisLight	NONE
USGS	0208726005	143	2006-01-30 09:34:00	EST	Yes	SAD	USGS	3.72	29.6	Fair	-0.01	1.00	DebrisLight	NONE
USGS	0208726005	144	2006-03-14 08:35:00	EST	Yes	sad	USGS	3.43	18.0	Good	-0.03	1.00	DebrisModerate	NONE
USGS	0208726005	145	2006-04-25 14:11:00	EDT	Yes	sad	USGS	4.49	79.8	Fair	0.01	0.80	DebrisModerate	NONE
USGS	0208726005	146	2006-06-08 08:05:00	EDT	Yes	sad	USGS	3.79	34.4	Fair	-0.01	0.50	DebrisModerate	NONE
USGS	0208726005	147	2006-06-14 15:00:00	EDT	Yes	gdc	USGS	22.25	7990	Poor	-0.10	0.40		NONE
USGS	0208726005	148	2006-07-17 10:10:00	EDT	Yes	sad	USGS	3.22	13.6	Poor	-0.02	0.80	DebrisModerate	NONE
USGS	0208726005	149	2006-09-06 08:15:00	EDT	Yes	sad	USGS	7.34	581	Poor	0.01	1.00	DebrisLight	NONE
USGS	0208726005	150	2006-10-10 10:55:00	EDT	Yes	sad	USGS	4.45	87.3	Fair	0.00	0.50	DebrisLight	NONE
USGS	0208726005	151	2006-12-04 09:30:00	EST	Yes	sad	USGS	4.27	71.1	Fair	0.00	1.00	DebrisLight	NONE
USGS	0208726005	152	2007-01-16 11:20:00	EST	Yes	sad	USGS	3.84	45.3	Fair	0.00	1.00	DebrisLight	NONE
USGS	0208726005	153	2007-03-07 07:43:00	EST	Yes	sad	USGS	4.14	66.6	Fair	-0.03	1.30	DebrisLight	NONE
USGS	0208726005	154	2007-07-10 14:05:00	EDT	Yes	sad	USGS	2.84	5.74	Poor	0.00	0.50	Clear	NONE
USGS	0208726005	155	2007-07-25 14:18:00	EDT	Yes	sad	USGS	3.24	16.6	Poor	0.05	0.80	DebrisLight	NONE
USGS	0208726005	156	2007-09-10 12:48:00	EDT	Yes	sad	USGS	2.90	7.44	Fair	-0.02	0.80	DebrisLight	NONE
USGS	0208726005	157	2007-10-17 14:08:00	EDT	Yes	sad	USGS	2.88	6.02	Fair	-0.02	0.50	Clear	NONE
USGS	0208726005	158	2007-12-12 08:56:00	EST	Yes	GLM	USGS	3.51	9.69	Fair	0.00	0.50	DebrisLight	NONE
USGS	0208726005	159	2007-12-12 09:46:00	EST	Yes	GLM	USGS	3.52	10.3	Poor	0.01	0.50	DebrisLight	NONE
USGS	0208726005	160	2008-02-06 09:30:00	EST	Yes	GLM	USGS	3.89	45.9	Good	0.00	0.60	DebrisLight	NONE
USGS	0208726005	161	2008-03-05 09:15:00	EST	Yes	GLM/BAA	USGS	9.18	859	Poor	-0.18	0.50	DebrisLight	NONE
USGS	0208726005	162	2008-03-05 09:50:00	EST	Yes	GLM/BAA	USGS	8.98	831	Poor	-0.12	0.40	DebrisLight	NONE
USGS	0208726005	163	2008-04-04 09:06:00	EDT	Yes	GLM/BJM	USGS	5.25	194	Poor	-0.02	0.60	DebrisLight	NONE
USGS	0208726005	164	2008-04-09 09:28:00	EDT	Yes	SAD	USGS	4.66	112	Poor	-0.02	1.00	DebrisLight	NONE
USGS	0208726005	165	2008-05-27 08:45:00	EDT	Yes	GLM	USGS	3.35	20.7	Fair	-0.02	0.50	Clear	NONE
USGS	0208726005	166	2008-07-25 08:39:00	EDT	Yes	GLM/SEF	USGS	3.86	49.3	Good	-0.02	0.70	DebrisLight	NONE
USGS	0208726005	167	2008-08-26 10:55:00	EDT	Yes	GLM	USGS	2.98	10.4	Good	-0.02	0.50	DebrisLight	NONE
USGS	0208726005	168	2008-08-28 09:30:00	EDT	Yes	BAA	USGS	8.51	786	Poor	-0.10	0.60	DebrisLight	NONE
USGS	0208726005	169	2008-09-06 11:28:00	EDT	Yes	GLM	USGS	16.72	3700	Fair	0.01	0.10		NONE
USGS	0208726005	170	2008-10-06 10:28:00	EDT	Yes	GLM	USGS	3.34	20.2	Fair	-0.02	0.50	Unspecifed	NONE
USGS	0208726005	171	2008-11-06 09:05:00	EST	Yes	BJM	USGS	4.45	53.5	Good	-0.02	0.80	DebrisHeavy	NONE
USGS	0208726005	172	2008-12-10 09:31:00	EST	Yes	GLM	USGS	3.60	25.2	Fair	-0.01	0.50	Unspecifed	NONE
USGS	0208726005	173	2009-02-09 09:35:00	EST	Yes	GLM	USGS	3.64	30.4	Good	-0.02	0.40	Unspecifed	NONE
USGS	0208726005	174	2009-04-16 13:02:00	EDT	Yes	GLM	USGS	3.73	35.8	Good	0.00	0.40	Unspecifed	NONE
USGS	0208726005	175	2009-06-16 11:13:00	EDT	Yes	GLM/AGS	USGS	7.19	452	Fair	0.21	0.40	Clear	NONE
USGS	0208726005	176	2009-06-16 11:53:00	EDT	Yes	GLM/AGS	USGS	7.49	528	Fair	0.06	0.10	Clear	NONE
USGS	0208726005	177	2009-06-16 13:50:30	EDT	Yes	GLM/AGS	USGS	8.19	688	Fair	0.05	0.20	Clear	NONE
USGS	0208726005	178	2009-07-14 10:29:30	EDT	Yes	GLM	USGS	3.14	10.1	Fair	-0.02	0.40	DebrisLight	NONE
USGS	0208726005	179	2009-09-01 09:30:30	EDT	Yes	GLM	USGS	3.17	12.1	Fair	-0.02	0.50	DebrisModerate	NONE
USGS	0208726005	180	2009-10-22 10:15:00	EDT	Yes	GLM	USGS	3.37	11.6	Good	-0.02	0.50	DebrisLight	NONE
USGS	0208726005	181	2010-01-05 09:00:30	EST	Yes	EMS	USGS	3.75	35.6	Good	0.00	0.50	Clear	NONE
USGS	0208726005	182	2010-02-12 09:50:00	EST	Yes	EMS	USGS	4.88	130	Good	0.03	0.80	Clear	NONE
USGS	0208726005	183	2010-04-08 13:58:00	EDT	Yes	GDC	USGS	3.56	26.0	Good	0.02	0.50	Clear	NONE
USGS	0208726005	184	2010-06-15 08:29:00	EDT	Yes	EMS	USGS	3.72	31.2	Good	-0.01	0.40	DebrisLight	NONE
USGS	0208726005	185	2010-08-27 09:39:30	EDT	Yes	PSS	USGS	4.02	55.6	Fair	-0.02	0.60	Clear	NONE
USGS	0208726005	186	2010-09-30 12:51:30	EDT	Yes	SAD/RDS	USGS	11.20	1780	Poor	-0.24	1.10		NONE
USGS	0208726005	187	2010-09-30 14:29:00	EDT	Yes	SAD/RDS	USGS	10.72	1570	Poor	-0.30	1.00		NONE
USGS	0208726005	188	2010-10-01 09:15:00	EDT	Yes	TLM	USGS	8.34	880	Poor	-0.05	0.40	Clear	NONE
USGS	0208726005	189	2010-10-15 10:06:00	EDT	Yes	PSS	USGS	4.19	65.0	Fair	0.00	0.90	Clear	NONE
USGS	0208726005	190	2011-01-06 11:29:30	EST	Yes	PJC	USGS	4.10	52.1	Fair	0.00	1.00	DebrisModerate	NONE
USGS	0208726005	191	2011-02-15 09:55:00	EST	Yes	PJC/JJW	USGS	3.57	24.0	Fair	0.01	0.60	Unspecifed	NONE
USGS	0208726005	192	2011-04-05 11:34:30	EDT	Yes	PJC	USGS	4.16	63.2	Fair	0.03	1.00		NONE
USGS	0208726005	193	2011-06-06 11:16:30	EDT	Yes	PJC	USGS	3.30	12.2	Fair	0.01	0.50		NONE
USGS	0208726005	194	2011-08-10 11:10:00	EDT	Yes	pjc	USGS	5.05	112	Good	0.00	1.00		NONE
